smiles,source_dataset
CNc1nc(Nc2ccc(C(=O)NC3CC3)cc2OC)ncc1Cl,unique_smiles_CHEMBL_no_shared
O=C1CC2SC(C3(O)CN4C(=O)CC4S3)CN12,unique_smiles_B3DB_no_shared
OCCN1CCN(CCCC2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,unique_smiles_B3DB_no_shared
c1cc2n[nH]c(C3CC3)c2c(OC2CCOCC2)n1,unique_smiles_CHEMBL_no_shared
OC1CCN(c2ncnc3[nH]cc(-c4cccc(Cl)c4)c23)CC1,unique_smiles_CHEMBL_no_shared
CC(C)CC(NC(=O)C(COC(C)(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(N)=O,unique_smiles_B3DB_no_shared
CN1CCC2(CC1)CN(c1ncnc3[nH]cc(-c4cccc(C#N)c4)c13)CCO2,unique_smiles_CHEMBL_no_shared
Oc1ccc2c3c1OC1C(O)C=CC4C(C2)NCCC341,unique_smiles_B3DB_no_shared
CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(c6cc(C(C)(C)O)ccn6)CC5)ncn4)c3c2)CC1,unique_smiles_CHEMBL_no_shared
CCN1CCN(c2ccc(Nc3ncc(Cl)c(OCC4CCC(O)CC4)n3)nc2)CC1,unique_smiles_CHEMBL_no_shared
Cc1c(C(=O)Nc2ccc3[nH]nc(Cl)c3c2)nc(Cl)c(C#N)c1C,unique_smiles_CHEMBL_no_shared
CCN(CC)C(=O)C1C2C=CC(C2)C1C(=O)N(CC)CC,unique_smiles_B3DB_no_shared
CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,unique_smiles_B3DB_no_shared
CSc1c(F)cccc1-c1ccc2nc(NC(=O)C3CC3F)cn2c1,unique_smiles_CHEMBL_no_shared
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,unique_smiles_B3DB_no_shared
CCCCCCN1CCC(C(=O)N(C)CC)(c2ccccc2)CC1,unique_smiles_B3DB_no_shared
COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,unique_smiles_B3DB_no_shared
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O,unique_smiles_B3DB_no_shared
CCOc1ccccc1OCC1COCCN1,unique_smiles_B3DB_no_shared
Brc1cccc(Sc2ccc3nnc(-c4cncs4)n3n2)c1,unique_smiles_CHEMBL_no_shared
CC1(c2ccccc2)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,unique_smiles_B3DB_no_shared
CC(=O)OC1CCC2(C)C3CCC4(C)C(C(C)CCCC(C)C)CCC4C3CC(Br)C2(Br)C1,unique_smiles_B3DB_no_shared
CC(O)C(=O)N1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1,unique_smiles_CHEMBL_no_shared
Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)no1,unique_smiles_B3DB_no_shared
CCNC1CC(N)C(OC2CC(N)C=C(CN)O2)C(O)C1OC1OCC(C)(O)C(NC)C1O,unique_smiles_B3DB_no_shared
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,unique_smiles_B3DB_no_shared
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1cccnc1)C(C)C,unique_smiles_B3DB_no_shared
Clc1ccc(N2CCN(CC=Cc3ccccc3)CC2)nn1,unique_smiles_B3DB_no_shared
CC1OC2(CCCCC2Oc2cccc(Cl)c2)NC1=O,unique_smiles_B3DB_no_shared
Cc1cc(-c2c(-c3ccncc3)n[nH]c2C)ccc1N1CC2(CCOCC2)C1,unique_smiles_CHEMBL_no_shared
CC(=O)OCC(=O)C1(OC(=O)C(C)C)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,unique_smiles_B3DB_no_shared
CC(C)(N)Cc1ccccc1,unique_smiles_B3DB_no_shared
CNCC1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1,unique_smiles_B3DB_no_shared
COc1ccc(F)cc1-c1c[nH]c2ncnc(N(C)C)c12,unique_smiles_CHEMBL_no_shared
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(O)CO)c5)cnc(N)c34)cc2)cc1,unique_smiles_CHEMBL_no_shared
CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1,unique_smiles_B3DB_no_shared
CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,unique_smiles_B3DB_no_shared
COc1ccc(OC)c(Sc2ccc3nnc(-c4cnn(C)c4)n3n2)c1,unique_smiles_CHEMBL_no_shared
FC=COC=CF,unique_smiles_B3DB_no_shared
O=C(O)C=Cc1ccc(Cn2ccnc2)cc1,unique_smiles_B3DB_no_shared
CNc1nc(Nc2sc(C(C)(C)C#N)nc2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
Nc1ccc(C(=O)NCC(=O)O)cc1,unique_smiles_B3DB_no_shared
NCCCN1c2ccccc2Sc2ccc(Cl)cc21,unique_smiles_B3DB_no_shared
NC1CCCCC1N,unique_smiles_B3DB_no_shared
O=C(Nc1n[nH]c2nc(-c3ccco3)ccc12)C1CC1,unique_smiles_CHEMBL_no_shared
COC(=O)CC(c1cccnc1)c1c(O)c(C(=O)OC)c[nH]c1=O,unique_smiles_B3DB_no_shared
O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cc(Cl)c(O)c(Cl)c1,unique_smiles_CHEMBL_no_shared
CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(CCC(F)(F)F)CC5)ncn4)c3c2)CC1,unique_smiles_CHEMBL_no_shared
FCC(CF)n1ncc(Nc2ncc(C(F)(F)F)c(C3CC3)n2)c1Cl,unique_smiles_CHEMBL_no_shared
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)C(COCc1ccccc1)C(=O)O,unique_smiles_B3DB_no_shared
Cc1n[nH]c2ccnc(OC3CCC3)c12,unique_smiles_CHEMBL_no_shared
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,unique_smiles_B3DB_no_shared
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2C1CN1CCCC1,unique_smiles_B3DB_no_shared
CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,unique_smiles_B3DB_no_shared
Cc1nc(N2CCOC(CO)C2)cc(-n2ncc3cc(C)c(C4CCNCC4)cc32)n1,unique_smiles_CHEMBL_no_shared
S=C1NCCC(COc2ccccc2)O1,unique_smiles_B3DB_no_shared
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,unique_smiles_B3DB_no_shared
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCCC4)CSC12)c1csc(N)n1,unique_smiles_B3DB_no_shared
Cc1cccc(-c2ccc3nc(NC(=O)C4CC4F)cn3c2)c1C,unique_smiles_CHEMBL_no_shared
COCC1(N)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccc(Cl)cc1,unique_smiles_B3DB_no_shared
CNc1nc(Nc2ccc(-c3cncn3C)cc2OC)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CC1C2C(=O)c3ccc(O)cc3C1(C)CCN2CC1CC1,unique_smiles_B3DB_no_shared
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,unique_smiles_B3DB_no_shared
Cc1ccc(C(=O)NC2CCCCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2cc3c(cc2OC)N(C)C(=O)C(C)(C)O3)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CC(C)(O)C1CN(c2cc(-n3ncc4ccc(C5(C#N)CC56CC6)cc43)ncn2)CCO1,unique_smiles_CHEMBL_no_shared
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12,unique_smiles_B3DB_no_shared
Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,unique_smiles_B3DB_no_shared
CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,unique_smiles_B3DB_no_shared
CN(C)c1ccnc2sc3c(=O)n(C4CCCCCC4)cnc3c12,unique_smiles_B3DB_no_shared
O=C(Nc1cccnc1)c1cc(Br)ccc1OCc1ccccc1,unique_smiles_CHEMBL_no_shared
COc1cccc(C(C)NC(=O)c2sc(-c3ccncc3)nc2C)c1,unique_smiles_CHEMBL_no_shared
FC(F)(F)c1cccc(Sc2ccc3nnc(-c4cccc(N5CCNCC5)c4)n3n2)c1,unique_smiles_CHEMBL_no_shared
O=C(Nc1ccc2[nH]nc(-c3ccoc3)c2c1)c1nc2cnccc2s1,unique_smiles_CHEMBL_no_shared
C=CC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,unique_smiles_B3DB_no_shared
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,unique_smiles_B3DB_no_shared
CC(C)COc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,unique_smiles_CHEMBL_no_shared
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,unique_smiles_B3DB_no_shared
CN(C)C1C(O)=C(C(=O)NCNC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,unique_smiles_B3DB_no_shared
CC1(C)SC2C(NC(=O)C(NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,unique_smiles_B3DB_no_shared
CNC1C(OC2OC(CO)C(N)C(O)C2O)OC2CC(N)C(OC3C(N)CC(N)C(O)C3O)OC2C1O,unique_smiles_B3DB_no_shared
Oc1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,unique_smiles_B3DB_no_shared
CNC(C)CCC=C(C)C,unique_smiles_B3DB_no_shared
CC[N+](C)(CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCF)c3nsc(N)n3)C2SC1)CC(N)=O,unique_smiles_B3DB_no_shared
O=C1Nc2ccc(F)cc2C1=NN(c1ccccc1)c1ccccc1,unique_smiles_CHEMBL_no_shared
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,unique_smiles_B3DB_no_shared
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,unique_smiles_B3DB_no_shared
CON=C(C(=O)NC1C(=O)N(OCC(=O)O)C1C)c1csc(N)n1,unique_smiles_B3DB_no_shared
Cc1cc(Cc2nc3cnc4ccc(C#N)cc4c3n2C2CCN(C)C2)on1,unique_smiles_CHEMBL_no_shared
c1ccc(NC2=NCCN2)cc1,unique_smiles_B3DB_no_shared
Cc1c(Nc2ncc(C(F)(F)F)c(C3CC3)n2)cnn1C1CCOCC1,unique_smiles_CHEMBL_no_shared
CCOC(C)=O,unique_smiles_B3DB_no_shared
C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21,unique_smiles_B3DB_no_shared
CCCCCNC12C=CC(=O)C3Oc4c(O)ccc5c4C31CCN(C)C2C5,unique_smiles_B3DB_no_shared
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,unique_smiles_B3DB_no_shared
N#CC1(c2cc3c(cn2)cnn3-c2cc(N3CCN4CCOCC4C3)ncn2)CC2(CC2)C1,unique_smiles_CHEMBL_no_shared
CC1CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,unique_smiles_B3DB_no_shared
CC(C#N)(c1ccc2cnn(-c3cc(N4CC5(C(C)(C)O)CC4C5)ncn3)c2c1)C1CC1,unique_smiles_CHEMBL_no_shared
CON=C(C(=O)NC1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)C1C)c1csc(N)n1,unique_smiles_B3DB_no_shared
COC1CN(c2cc(-c3n[nH]c4cc(F)c(-c5cnn(C)c5)cc34)ncn2)CC1O,unique_smiles_CHEMBL_no_shared
CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,unique_smiles_B3DB_no_shared
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,unique_smiles_B3DB_no_shared
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,unique_smiles_B3DB_no_shared
O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12,unique_smiles_B3DB_no_shared
CC1OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)CC(N)C1O,unique_smiles_B3DB_no_shared
CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C,unique_smiles_B3DB_no_shared
CC1=CC(O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)OC(C(C)C)C(C)C=CC(=O)NCC=C1,unique_smiles_B3DB_no_shared
N#Cc1cncc(C(=O)Nc2ccc3[nH]nc(-c4ccncc4)c3c2)c1,unique_smiles_CHEMBL_no_shared
FC(F)(F)c1cccc(Nc2nccc(-c3cnn4nc(-c5ccccc5)ccc34)n2)c1,unique_smiles_CHEMBL_no_shared
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,unique_smiles_B3DB_no_shared
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)NC2(CCN(CC(C)C)CC2)N=5)=NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,unique_smiles_B3DB_no_shared
N#Cc1c(NC(=O)c2ccc(F)cc2)sc2c1CCCC2,unique_smiles_CHEMBL_no_shared
CC1(Oc2cc3c(-c4cc(N5CCC(F)(CO)CC5)ncn4)n[nH]c3cc2F)CC1,unique_smiles_CHEMBL_no_shared
NC(=O)N1c2ccccc2C2OC2c2ccccc21,unique_smiles_B3DB_no_shared
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,unique_smiles_B3DB_no_shared
OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,unique_smiles_CHEMBL_no_shared
NC1=NC(=O)N(C2CSC(CO)O2)CC1,unique_smiles_B3DB_no_shared
CNC1CCC(COc2nc(Nc3cn(C(C)(C)C#N)nc3C)ncc2OC)CC1,unique_smiles_CHEMBL_no_shared
CC1(C)SC2C(NC(=O)C(NC(=O)Cc3ccc(C4=NCCCN4)cc3)c3ccccc3)C(=O)N2C1C(=O)O,unique_smiles_B3DB_no_shared
COc1cccc(Nc2ncnc3ccccc23)c1,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2cc(F)c(C(=O)N3CC(C)OC(C)C3)cc2OC)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
COc1nc(N2CCOC(CO)C2)cc(-n2ncc3cc(C)c(C4CCN(C5COC5)CC4F)cc32)n1,unique_smiles_CHEMBL_no_shared
CC12C=CC(=O)C1C(=O)CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,unique_smiles_B3DB_no_shared
CCN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,unique_smiles_B3DB_no_shared
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,unique_smiles_B3DB_no_shared
CC(=O)NC1CCC(COc2nc(Nc3ccc(N4CC(C)OC(C)C4)cc3)ncc2F)C1,unique_smiles_CHEMBL_no_shared
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,unique_smiles_B3DB_no_shared
CSC(=O)C1(OC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,unique_smiles_B3DB_no_shared
Cc1ccccc1,unique_smiles_B3DB_no_shared
COc1ccc(OC)c(Sc2ccc3ncc(-c4cnn(C)c4)n3c2)c1,unique_smiles_CHEMBL_no_shared
CCNc1nc(Nc2cn(C3CC3)nc2C2CC(n3nccn3)C2)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CC(=O)Nc1ccccc1-c1cc(-c2n[nH]c3ccnc(OC4CCOCC4)c23)ccn1,unique_smiles_CHEMBL_no_shared
CC12C=CC(=O)C=C1C(F)CC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,unique_smiles_B3DB_no_shared
CC12CCC3C(CCC4=CC(=O)C=CC43C)C1CCC(=O)O2,unique_smiles_B3DB_no_shared
CS(=O)(=O)N1CCCC(NC(=O)C(CCC2CCCCC2)NC(=O)c2ccc(CNc3ncnc4c3nnn4-c3ccccc3)cc2)C1,unique_smiles_CHEMBL_no_shared
CCOc1nc(Nc2ccc(C(=O)N3CCN(C)CC3)cc2OC(C)C)nc2[nH]ccc12,unique_smiles_CHEMBL_no_shared
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,unique_smiles_B3DB_no_shared
CN(C)C1=NC(=O)C(c2ccccc2)O1,unique_smiles_B3DB_no_shared
COC1(NC(=O)C2SC3=S2OC(N)=C3C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,unique_smiles_B3DB_no_shared
CC(C)(C)OC(=O)c1ncn2c1C1CCCN1C(=O)c1cc(Br)ccc1-2,unique_smiles_B3DB_no_shared
Cc1nc2c(o1)CCN(c1cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn1)C2,unique_smiles_CHEMBL_no_shared
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,unique_smiles_B3DB_no_shared
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,unique_smiles_B3DB_no_shared
Cc1cc2nnc(-c3cccs3)n2nc1Sc1cccc(C(F)(F)F)c1,unique_smiles_CHEMBL_no_shared
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,unique_smiles_B3DB_no_shared
COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCCCN(C)C)cc2NC3=O)ccc1O,unique_smiles_CHEMBL_no_shared
COCCN1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1C,unique_smiles_CHEMBL_no_shared
CC(C)(O)Cn1cc(-c2n[nH]c3ccnc(OC4CCOCC4)c23)cn1,unique_smiles_CHEMBL_no_shared
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3ccc(O)cc3c21,unique_smiles_CHEMBL_no_shared
CCC1CC(NS(=O)(=O)C2CC2)CC1c1ncc2cnc3[nH]ccc3n12,unique_smiles_CHEMBL_no_shared
COc1cccc(-c2ccc3c(NC(C)C)c(C(N)=O)nnc3c2)c1,unique_smiles_CHEMBL_no_shared
CC(C)Cn1cc(-c2n[nH]c3ccnc(NC4CCOCC4)c23)cn1,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2cnn(C3CCc4c(C)noc43)c2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CN(CC=Cc1ccccc1)CCOC(c1ccccc1)c1ccccc1,unique_smiles_B3DB_no_shared
Cc1cccc2c1Oc1ccccc1C1(O)CCN(C)CC21,unique_smiles_B3DB_no_shared
CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(C(=O)C6CCCO6)CC5)ncn4)c3c2)CC1,unique_smiles_CHEMBL_no_shared
O=C1Nc2ccc(OC(F)(F)F)cc2C1=NN1CCOCC1,unique_smiles_CHEMBL_no_shared
CNC1CCC(COc2ccnc(Nc3cnn(C(C)C)c3)n2)CC1,unique_smiles_CHEMBL_no_shared
CCCC(=O)OCC(=O)C1(OC(=O)CCC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC21C,unique_smiles_B3DB_no_shared
CCOC(=O)c1c[nH]c(=O)c2c1OC(=O)CC2c1ccc2c(c1)n(C)c(=O)n2C,unique_smiles_B3DB_no_shared
CC1CC(n2c(Cc3cnc(CO)cn3)nc3cnc4ccc(F)cc4c32)CCO1,unique_smiles_CHEMBL_no_shared
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,unique_smiles_B3DB_no_shared
Cc1c(C#N)nn(C)c1C(=O)Nc1ccc2[nH]nc(-c3cnn(C(F)F)c3)c2c1,unique_smiles_CHEMBL_no_shared
CCN(CC)C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,unique_smiles_B3DB_no_shared
O=C(Nc1ccnnc1)c1cc(N2CCNCC2)ccc1OCc1ccccc1,unique_smiles_CHEMBL_no_shared
CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3(O)C1C5,unique_smiles_B3DB_no_shared
CCOC(=O)n1ccn(C)c1=S,unique_smiles_B3DB_no_shared
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,unique_smiles_B3DB_no_shared
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,unique_smiles_B3DB_no_shared
CCCCC1CC(=O)C2(O)OC3C(NC)C(O)C(NC)C(O)C3OC2O1,unique_smiles_B3DB_no_shared
CC(=O)N1CCC(n2ncc(Nc3ncc(C(F)(F)F)c(C4CC4)n3)c2C)CC1,unique_smiles_CHEMBL_no_shared
COc1ccc(CSCC(=O)NC2CC(C)(C)Oc3cc(OC)ccc32)cc1,unique_smiles_B3DB_no_shared
COc1ccc(C(NC(=O)c2cnoc2C)C2CC(O)C2)cn1,unique_smiles_B3DB_no_shared
CNC1C(OC2OC(CO)C(N)C(O)C2O)OC2CC(N)C(OC3C(N)CC(N)C(O)C3O)OC2C1O,unique_smiles_B3DB_no_shared
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)CCC3N)C2O)OCC1(C)O,unique_smiles_B3DB_no_shared
CC1(Oc2ccc3[nH]nc(-c4cc(N5CCOC(C(F)(F)F)C5)ncn4)c3c2)CC1,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2cnn(CC(C)(C)C#N)c2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
c1nc(N2CCOCC2)cc(-n2ncc3ccc(C4CC4)cc32)n1,unique_smiles_CHEMBL_no_shared
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1,unique_smiles_B3DB_no_shared
Cc1ccc(C#N)nc1C(=O)Nc1ccc2[nH]nc(-c3ccoc3)c2c1,unique_smiles_CHEMBL_no_shared
NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,unique_smiles_B3DB_no_shared
COc1cccnc1CCCCNc1ncc(Cc2ccc(C)nc2)c(=O)[nH]1,unique_smiles_B3DB_no_shared
Cc1c(C#N)cnc(C(=O)Nc2ccc3[nH]nc(C=C4CCOC4)c3c2)c1C,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
NC(=O)c1cc2c(-c3ccc(Br)cc3)cncc2s1,unique_smiles_CHEMBL_no_shared
CSc1sc(-c2cc[nH]n2)c2c1C(=O)NCC2Cc1ccccc1,unique_smiles_CHEMBL_no_shared
Cc1nn(C(C)(C)c2cn(C)cn2)cc1Nc1ncc(C(F)(F)F)c(C2CC2)n1,unique_smiles_CHEMBL_no_shared
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,unique_smiles_B3DB_no_shared
Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)n[nH]1,unique_smiles_B3DB_no_shared
CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,unique_smiles_B3DB_no_shared
CCCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,unique_smiles_B3DB_no_shared
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,unique_smiles_B3DB_no_shared
CC1(C)SC2C(NC(=O)C34CC5CC(CC(N)(C5)C3)C4)C(=O)N2C1C(=O)O,unique_smiles_B3DB_no_shared
CC(C)n1cc(-c2n[nH]c3ccnc(OC4CCCCC4)c23)cn1,unique_smiles_CHEMBL_no_shared
CCc1nccn1CC(=O)N1CCCCC1CCn1cccn1,unique_smiles_B3DB_no_shared
CC1(Oc2ccc3[nH]nc(-c4cc(N5CCC(N)C5)ncn4)c3c2)CC1,unique_smiles_CHEMBL_no_shared
CC1(Oc2cc3c(-c4cc(N5CCN(CCF)CC5)ncn4)n[nH]c3cc2F)CC1,unique_smiles_CHEMBL_no_shared
CCNc1nc(Nc2cn(C(C)(C)c3nncs3)nc2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CCN1CCC(C(=O)Nc2n[nH]c3nnc(-c4cccc(F)c4F)cc23)CC1,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2cn(C3CCC(n4ccnn4)C3)nc2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CCCC1(c2cccc(O)c2)CCN(C)CC1C,unique_smiles_B3DB_no_shared
c1cnc(N2CCCC2)c(-c2cnc3[nH]ccc3c2)n1,unique_smiles_CHEMBL_no_shared
Cn1ncnc1C(C)(C)n1cc(Nc2ncc(C(F)(F)F)c(C3CC3)n2)c(Cl)n1,unique_smiles_CHEMBL_no_shared
CCn1nc(Cl)c2cnc(Nc3cn(C4CCN(C(=O)C5CC5)CC4)nc3Cl)nc21,unique_smiles_CHEMBL_no_shared
CN1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1=O,unique_smiles_CHEMBL_no_shared
CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc(OC)c(OC)cc23)c1,unique_smiles_CHEMBL_no_shared
CN1CCN2CC(CN3CCCC3C2)Oc2ccc(F)c(c2)-c2cnn3ccc1nc23,unique_smiles_CHEMBL_no_shared
